bca bca memang siP!;;;1
app Bagus,,;;;1
Sip Mantap :);;;1
Sagat Membantu;;;1
Praktis oke;;;1
Keren? Sempurna;;;1
Suka BIngit;;;1
Bca Sip!;;;1
Keren Mantap;;;1
Bagus*** Oke;;;1
Mayan Bantu juga hehe;;;1
sangat membantu.. thnx bca;;;1
Thanks BCA....., lgs direspond nih, skr semua sdh normal  transaksi semakin mudah..... sukses BCA.....;;;1
Transaksi praktis Bagus buanget dan bermanfaat, bisa transaksi kapanpun dan dimanapun;;;1
Cuma satu tdk bisa liat mutasi rekening saja yg lain oke sangat membantu;;;1
Sangat membantu kalo males ke atm;;;1
Sangat membantuku;;;1
Mantapp One touch app yang membantu dalam transaksi . Thnks;;;1
atm yg terjangkau byk atmnya d desa mudh d temukan atm bca ini;;;1
Suka%% sekali Sangt membantu dlm ber transaksi dll;;;1
Sangat bagus! buat memudahkan ngecek payrol,transfer;;;1
Sipppp Sangat memudahkan sy utk melakukan transaksi keuangan...;;;1
Update dah bisa. Fitur tambahannya cukup membantu. Beli token, cek mutasi sampai hari.;;;1
Siiiip. Gak ada error.... thanks bca.;;;1
Good,, Sangat membantu ak buat transaksi scra instan;;;1
Simple bgt. Paling terbaik dari mobile banking lainnya :-);;;1
Praktis Praktis dab efisien tuk transfer ke bank selain bca;;;1
Mudah gunainya n jadi bisA transaksi ga perlu ke mesin atm;;;1
Cara mudah Bisa buat cek saldo ya;;;1
Bagus:) Jd lebih mudah mengecek saldo .;;;1
Helpful, Ngebantu kalo pengen cek saldo;;;1
bca mobile mempermudah transaksi e-banking;;;1
M-BCA Solusi Perbankan Cermat dan Tepat;;;1
Bagus nih udh bisa ke versi . ????;;;1
Very Nice Sangat membantu... Thanks BCA;;;1
BCA mobile Praktis laaaahh..Top markotop;;;1
Thanks BCA Sdh support untuk android kitkat. Bisa di coba bro & sis.;;;1
Good job! memudahkn bgi pelaku bisnis.., smw y jdi muluss;;;1
Lebih cepat dan akurat Info rekening dan mutasi;;;1
Sip Membantu transaksi saya lebih mudah;;;1
Ok good Bisa hemat waktu untuk transaksi;;;1
Mudah n g ribett Sipp deh;;;1
Mbca? Sangat menolong kalo ada saldonya;;;1
Slalu membantu Di sgala bidang perbankkan;;;1
sangat praktis  mudah digunakan n dipantau;;;1
Jd LeBih Mudah.. thaNk BcA;;;1
Bca oke? Sangat memudahkan transasi;;;1
Tq Jd terbantu;;;1
Mantap Trima ksh bca;;;1
Mantap Tambah lbh simple.;;;1
puas simpel dan cepat ;;;1
Nice Sy sdh lama pke aplikasi ini... Beberapa kali ganti smartphone no problem n sgt membantu.. Krn g harus ketik via web...;;;1
Sangat berguna Saya dari thn kemarin pakai app ini, walau beberapa x ganti hape;;;1
Aplikasi sgt membantu, tapi klo bisa ada pembelian token PLN buat update slnjtny;;;1
Love u bca mobile Sangat stabil...gk susah lagi pas dalam kesusahan...harunya provider bank lain tiru BCA mobile..trkadang setiap kita pasti ada yang beda kalau anda senang provider lain silakan..saya mah ttp BCA mobile semakin apik;;;1
aplikasi yang sangat bermanfaat elegan dalam kelancaran aktifitas perbankan;;;1
Good to Great Aplikasi yg sangat agus aksi apik membantu;;;1
Sangat berguna Yg pake andro  sim biar gak error, sms harus diset otomatis pakai sim yang terdaftar.;;;1
Soo far lancar;;;1
Lancar jaya galak  garang  rancak, lbh enak buat transaksi drpd sms banking.;;;1
Applikasi bca mobie Sangat membantu dan gampang utk diaplikasikan.... stabil kuat;;;1
mbca sangat membantu;;;1
Hebat Luar Biasa;;;1
Aplikasi yg sangat membantu sy dlm bertransaksi...;;;1
Ok... Selama signal kuat transaksi pasti lancar;;;1
Saya merasa gampang dgn aplikasi ini;;;1
KLIKBCA Membuat transaksi semakin simpel;;;1
stabil Udah bisa di install di lolipop .;;;1
Akhir nya sudah bisa lgi apps nya.. makasih atas partisipasi nya... good job ̡�����;;;1
Akhirnya jadi juga Makasih BCA aplikasinya udah berguna. Skrg udah bisa di download sepertia biasa stlh isi  digit no atm :);;;1
gampang banget pake apikasi ini;;;1
Nice App !!! Aplikasi yg kuat kukuh stabil, serba guna .Membuat urusan jual beli sangat efisien. Simple dan sederhana. Kalau kadang lola, stuck dll... karena disebabkan jaringan . Harap maklum hsdpa, atau lte , G di Indonesia sama dengab G di S,pore... :);;;1
Nice Sangat berguna aplikasi ini;;;1
It works Ga pernah ada masalah sejak aktifin online dan mobile banking sejak tahun lalu.;;;1
cool stelah buka baru dan minta fasilitas m-bca sm CSnya..aku bisa langsung pake app ini uk bayar atau transfer..bravo BCA;;;1
Apik, ndak pernah eror pake apk ini;;;1
Suuuukkkaaaaakk Gak perlu buang pulsa lg. Lancar di Xiaomi Redme s. Transfer lancar. Proses cepat. :);;;1
Good Sangat membantu n sangat berbeda dari aplikasi mobile banking yang lainnya;;;1
Berguna Sangat berguna tuk kebutuhan perbankan sehari-hari..;;;1
Nice Sangat membantu;;;1
Good App Sangat membantu...Gak ada error..smpe skr msh berjalanapikapp nya...;;;1
sangat menolong & efisien;;;1
Loved it apik gampang akurat  awas  eksak transaksi... Sangat..;;;1
Successfully installed Sudah setahun lebih pake app ini ga ada masalah. Pernah upgrade trus suruh confirm kode akses lancar jaya. Trus ini baru download lg gara hp habis di hard reset, proses install dan verifikasi lancar jaya. Gak ada error sama sekali. Mungkin pastikan nomor yg anda pakai skrg ini dulu sudah pernah didaftarkan ke teller BCA utk aplikasi m-banking, so if you got the notif sms sent, the app will automatically identify your number which has been registered, and will work for you smoothly. Thanks BCA.;;;1
Sejauh ini masih lancar lanja aja;;;1
Aplikasi ini sangat gampang di gunakan dan sangat membantu. Terima kasih. Great job.;;;1
Sangat terbantu dgn adanya aplikasi ini, ga pernah ada masalah. Hanya kalau ganti handset atau kartu trnyata harus direinstall;;;1
Apik banget Nice application. gampang untuk cek saldo dan transferan. Thanks BCA;;;1
Agus Banget Work nicely...;;;1
Enak banget simple makenya, gampang pengaturanyaa ̡���ρ̡������̡�����̡�����;;;1
apik Jualan jadi lancaarr jaya;;;1
Semuanya lancar dan benar-benar ampuh , bagian mutasi rekening selalu unfortunately bca mobile has stopped.;;;1
Elegan;;;1
Apik.. Semoga keamanan terjamin trus;;;1
sudah tidak ada masalah sudah bisa di install dan di gunakan dgnapik. terimakasih bca̢��;;;1
Good Gak ada masalah dalam pemakaian bca mobile..utk sms banking harus aktivasi dulu ke cabang;;;1
Excellent App Saya menggunakan aplikasi ini di Samsung Galaxy Ace .., mulai awal instal gak ada masalah.. Transfer, beli pulsa, gak ada masalah.. Transfer tertinggi saya menggunakan aplikasi ini sejumlah  juta lancar aja.. Bener terbantu dg aplikasi ini.. Tambahan, harap daftarkan nomor HP anda di kantor BCA terlebih dahulu, jangan di ATM. Klau tidak sidaftarkan ya jangan harap berhasil.. thanks BCA.;;;1
Ga ada masalah Yg baru update, respon error, coba rate aplikasi lalu reinstall. Buat yg dual simcard (smartfren) setting sms yg gsm. Work it!;;;1
Helpfull Apps Sangat kudah dan membantu sekali ....;;;1
Powerfull Dimana aje kapan aje.. asal jaringan internet dapet.. semua pasti beres..;;;1
Bca ngak becus Setelah update ke versi terbaru, saat masuki no atm selalu error, klo dilihat reviewnya bug ini sudah lama, masa bank sekelas bca ngak becus ngebenerin bug begini doank;;;0
woy kalo belum siap bikin aplikasi kayak gini ya gausah maksa bikin, banyak trouble nya jadi useless;;;0
payah! kl ada update knp gak lgsg dr google play sih?? #UNINSTALLED!!!;;;0
eror ga bisa dipake ini kok malah abis upgrade versi baru jadi eror, udah masukin no atm berkali kali failed trs.. please fixed it sooon..saya butuh bgt aplikasi ini..;;;0
Napa sih verifikasinya gagal trus gr update-an baru?;;;0
Parse error Awalnya bisa pakai app ini.. Tapi stelah upgrade ke android lollipop, aplikasinya gak bisa dipakai lagi... Please fix the app...;;;0
Kurang bagus;;;0
Kadang suka error Sering bikin ilfill juga;;;0
Eror  Mohon coba lg di lain waktu.. ini udh percobaan ke sekiaannnn..tetep sicantik  yg keluar..#lelah;;;0
ERROR PARAH;;;0
Buka mutasi rekening apps stopped terus Gimana nih?  Update kok tambah jelek gini kualitasnya?;;;0
Kecewa Gagal mulu nih.. kalo bisa sehabis install d ps jng d suruh download lg .. ini boro mau download . Gagal trs;;;0
Kok skrg tdk bisa utk cek mutasi rek serta fitur barunya utk beli token pln blm bisa...;;;0
Like Sy tak dapat log in lagi;;;0
Iya... Aplikasi dicekal terus... Oalah susah sekali..;;;0
Susah! y msknye;;;0
Update Tolong update buat versi lolipop n kitkat;;;0
Di update malah error sih;;;0
gak bisa di buka :(;;;0
error  lemot lah ga bisa, jadi males pake BCA;;;0
Galaxy grand duos Habis update malah ga bisa digunakan...;;;0
Payah Error mulu indikator merah terus pas mau masukin nomer atm , apps begini doang masa ga bisa di repair sih ,payah;;;0
P.A DeveloperApp-nya kayak batu... banyak yg komplen, tapi dibenerin enggak, ditanggepin juga kagak. kalo emang ga mau ribet ato ga becus, ga usah sok-sokan bikin app kyk bgini dah.;;;0
Bad app Minta upgrade ke version yg baru kok malah g bisa...?!?!;;;0
Tiap buka aplikasinya, selalu minta update dan gak bisa dicancel. Setiap loading update beres, parsing error melulu.;;;0
Update manual sangat menggagu Saya terus mendapatkan notifikasi update manual dari aplikasi bukan dr playstore. Dan selalu gagal setelah terdownload sehingga saya tdk bisa menggunakan aplikasi. Kenapa harus manual tdk melalui playstore padahal google sudah menyediakan layanan nya.;;;0
Error  Baru di update malah error;;;0
Now Error while parsing file update . Kok pas saya mau update versi terbaru slalu error ya? Versi lama gk masalah tuh. Tpi kok di playstore gk da notif nya? Please fix it. I use this app almost days. Thx;;;0
Eror terus Masa mau cek mutasi rekening error terus... tolong diperbaiki dong makasih;;;0
gaGal transfer daftar rekening transfer selalu gagal tp tetap memotong sms;;;0
Bca mobile banking Mau masuk aja susahnya minta ampuuunnnn;;;0
error ga Bisa didownload krn kesalahan  mksudnya ap;;;0
Gak berhasil masang nya.gimana ini jdi nya.tolong bantu dong...;;;0
Bca? Kenapa ga bisa? yah di android kit kat;;;0
Eror di zenfone  Selalu eror ketika registrasi di.aplikasi ini. Payaaahhhh;;;0
Mutasi !!!!!!!!!!!!! Tolong profesional untuk buat updatenya ! Mutasi ga fungsi + ga bisa liat banyak . percuma pake tanggal sedangkan muncul nya gitu saja;;;0
Errror terus! Dibilang koneksi internet putus, diulang sampai x gak bs juga;;;0
Problem parsing the package! Diminta untuk update bca mobile .. , tapi setelah mau diinstall selalu keluar error.. padahal sudah coba berkali kali..;;;0
Error Selalu keluar : -unable to authenticate your identity kenapa ?;;;0
Kok gak bisa di unduh...BCA mobil nya.;;;0
