negara ngutang bngun infrastruktur udah dipake masyarakat masyarakat ngeluh negara ngutang negara ngutang utang bayar kalo negara dapet hasil hasil negara pajak;-1
tenang msih ngoceh aja ttp jokowi harga mati;-1
prabowo sandi sepakat ambil gaji negara susah;-1
gak nginti lu to si abdillahtoha gak ngacaa gak ngajarin sandi ekonomi banding jokowi;-1
ummat islam yg waras cerdas senang amal coblos prabowo andil dlm amal gaji beliau tdk ambil tp untk amal;-1
polri gakan ladenin pulisi karna pulisi gaji pake duit buka rakyat lapor nya aja tunggu udah ganti presiden;-1
bagus dukung jokowi tebang pohon bkn dg golok gergaji dg ranting pohon elektabilitas jokowi nyungseb bkn lawan politik dukung tolol pelihara dasar ebong;-1
anggota id tdk layak gaji malu utama isi perut gede bacot minim toreh prestasi cc;-1
he he he sok bijak nih antek orba pikir letjen pecat bilang biang kerok ekonomi indonesia presiden jokowi jenderal sby gimana demokrat ngga alih dukung jokowi coba;-1
jokowi naik tax ratio drastis guncang ekonomi;-1
situ jokowi bahas game online main profesional udah piala presiden mobile legend hadiah saing dunia online game ekonomi;-1
alas prabowo sandi terima gaji menang negara susah;-1
he he he pikir letjen pecat bilang biang kerok ekonomi presiden jokowi jenderal sby jenderal soeharto yg bintang nya sampe dungu;-1
suara adil suara id kerja makan gaji buta curang;-1
les pakdhe salah aspek faktor ekonomi yg tumbuh stabilitas politik negeri yg dg pasti adil tega hukum pripun kabare pakde;-1
didik tentara ayah ekonom legendaris indonesia kali deh gak ngerti makro mikro makro mikro ajar semester fakultas ekonomi cmiiw tau jae ajar ekonomi kacaw;-1
contoh ekonomi china sujud;-1
gak suudzon samping umroh jokowi bahas kerja bidang ekonomi perintah arab saudi gak nyinyir bro urus tuh junjung yg ziarah kubur moga aja gak nyembah kubur;-1
mahal banget hasil mw harga mahal power plant produksi mw;-1
prabowo sandi sepakat ekonomi indonesia salah arah pic twitter com uyuisdrur;-1
wanita cerewat suami cerewet tukang sayur harga;-1
adlh masyarakat yg nyata bayar pajak eksploitasi rampok hak harta org yg tetap atur raup untung eksploitasi rampok harta negara bangsa hindar pajak;-1
gak ngaruh jokowi kutub utara rakyat tau barang harga harga murah obat gampang aja hutang negara nambah;-1
allah mgkn sosok seorg jokowi berani sprti kl capres sih mgkn jg tlg jgn fitnah presiden sprti kl jokowi jln krn beliau org presiden yg harga ah sy curiga jgn blg cawapres;-1
gaji mah ga yg cegah berantas korupsi ga cegah berantas korupsi kolusi nepotisme yg masyarakat jokowi ahok yg percaya masyarakat utk mau berani berantas korupsi kolusi nepotisme;-1
